ID,BusinessName,AddressLine2,AddressLine3,PostCode,Longitude,Latitude
585903,Tuckers Cafe,30 Town Centre,Glasgow,G34 9DT,-4.122294,55.868517
48831,Tumbletown,12 Main Street,Glasgow,G40 1HA,-4.227305,55.848119
460424,Turners Tea Room,65 Craigton Road,Glasgow,G51 3RB,-4.322096,55.856828
9499,Tusk / Waverly Tearooms,18 Moss Side Road,Glasgow,G41 3TN,-4.281765,55.831222
18373,Two Fat Ladies,118 Blythswood Street,Glasgow,G2 4EG,-4.261981,55.863961
95672,Two Fat Ladies,88 Dumbarton Road,Glasgow,G11 6NX,-4.297868,55.870297
53582,Two Fat Ladies (Buttery) Ltd,654 Argyle Street,Glasgow,G3 8UF,-4.27229,55.860688
56097,Ubiquitous Chip,26 Ashton Lane,Glasgow,G12 8SJ,-4.292992,55.87463
188103,UFO Club,1082 South Street,Glasgow,G14 0AP,-4.354441,55.876947
410622,Una Storia,35 Ashton Lane,Glasgow,G12 8SJ,-4.292992,55.87463
79739,University Cafe,87 Byres Road,Glasgow,G11 5HN,-4.297794,55.872033
26516,Up On The Hill,2 Eagle Street,Glasgow,G4 9XA,-4.254236,55.875652
21825,Urban Bar And Brasserie,25 St Vincent Place,Glasgow,G1 2DT,-4.253106,55.860825
23265,Vanilla Black,270 Sauchiehall Street,Glasgow,G2 3EH,-4.262583,55.865513
548298,Veldt Deli Ltd,407 Great Western Road,Glasgow,G4 9JA,-4.278692,55.874221
612652,Velvet Appetite,69 West Nile Street,Glasgow,G1 2QB,-4.255136,55.862487
534351,Venue In The Park,1005 Paisley Road West,Glasgow,G52 1EQ,-4.317703,55.848265
49144,Verona,88 West Regent Street,Glasgow,G2 2TU,-4.257352,55.863506
507933,Victoria Evangelical Church,163 Langside Road,Glasgow,G42 7JX,-4.260763,55.837766
95709,Victoria Park Bowling Club.,1284 Dumbarton Road,Glasgow,G14 9EU,-4.342476,55.876043
35529,Victoria's,98 Sauchiehall Street,Glasgow,G2 3DE,-4.256359,55.864846
19077,Victory Christian Centre,285 Langlands Road,Glasgow,G51 4AW,-4.329854,55.860699
29006,Villa Toscana,1080 Argyle Street,Glasgow,G3 8LY,-4.283491,55.864741
360811,Village Curry House,129 Nelson Street,Glasgow,,-4.261463,55.85304
30939,VIP Catering,106 Cumberland Street,Glasgow,G5 9QX,-4.25634,55.848255
73461,Viva,75 Bothwell Street,Glasgow,G2 6TS,-4.261475,55.861031
49184,Viva Brazil,87 Bothwell Street,Glasgow,,-4.2620194,55.86133182
56098,Vodka Wodka,31 Ashton Lane,Glasgow,G12 8SJ,-4.292992,55.87463
133322,Wagamama,97 West George Street,Glasgow,G2 1PB,-4.255654,55.862055
26406,Wagamama,763 Barrhead Road,Glasgow,G53 6AG,-4.342073,55.822898
134485,Walker Precision Engineering,4 Fullarton Drive,Glasgow,G32 8YL,-4.174502,55.83517
581115,Weaver's Coffee House,503 London Road,Glasgow,G40 1NQ,-4.229643,55.85018
31045,Wee Annie's,31 Levern Bridge Road,Glasgow,G53 7AB,-4.36412,55.819186
77966,Wee Curry Shop,7 Buccleuch Street,Glasgow,G3 6SJ,-4.260136,55.86714
448778,Wee Lochan,340 Crow Road,Glasgow,G11 7HT,-4.32221,55.878009
460443,Wee Rangers Club,250 Edmiston Drive,Glasgow,G51 2YU,-4.315055,55.853707
371805,Wee Tait Deli and Cakes,379 Paisley Road West,Glasgow,G51 1LX,-4.293037,55.85181
126307,Wellcroft Bowling Club,163 Queens Drive,Glasgow,G42 8QR,-4.269374,55.833698
129417,Wellington Church (The Crypt Cafe),77 Southpark Avenue,Glasgow,G12 8LE,-4.287007,55.87262
19481,West Bar,15 Binnie Place,Glasgow,G40 1AW,-4.234176,55.8515
109173,Western Lawn Tennis And Squash Club,44 Hyndland Road,Glasgow,G12 9UR,-4.301699,55.881588
26137,Westmarc,1345 Govan Road,Glasgow,G51 4TF,-4.337594,55.863985
40651,Westwood Catering Service,69 Aberdalgie Road,Glasgow,,-4.11530524,55.86826533
125763,Whale Of A Time,1273 Pollokshaws Road,Glasgow,G41 3RR,-4.284981,55.829158
562688,Wheatley House Bean Machine,25 Cochrane Street,Glasgow,G1 1HL,-4.248266,55.86032
315965,Where The Monkey Sleeps,45 Finnieston Street,Glasgow,G3 8JU,-4.280339,55.86222
568580,Where The Monkey Sleeps,182 West Regent Street,Glasgow,G2 4RU,-4.261774,55.863964
99829,Whiteinch Bowling Club,28 Ferryden Street,Glasgow,G14 0SW,-4.331851,55.870295
45653,Willow Cafe,225 Scotland Street,Glasgow,G5 8QB,-4.275798,55.849622
193911,Willow Tea Rooms,97 Buchanan Street,Glasgow,G1 3HF,-4.254819,55.860066
94601,Willowbank Bowling Club,36 Dowanside Road,Glasgow,G12 9DW,-4.298293,55.875322
30396,Windows Restaurant,44 West George Street,Glasgow,,-4.25322682,55.86195588
102691,Winter Gardens,1 Glasgow Green,Glasgow,G40 1AT,-4.237004,55.851215
107369,Wishbones,31 High Street,Glasgow,G1 1LX,-4.243279,55.857527
35815,Wok To Walk,304 Sauchiehall Street,Glasgow,G2 3JA,-4.263684,55.865763
118094,Wolfson Hall Of Residence,2317 Maryhill Road,Glasgow,,-4.271209,55.876461
516671,Wonderworld Soft Play,99 Middlesex Street,Glasgow,G41 1EE,-4.28354,55.851681
118070,Wong Express,920 Maryhill Road,Glasgow,G20 7TA,-4.280196,55.884044
495615,Workspace Cafe,100 Elderpark Street,Glasgow,G51 3TR,-4.32253,55.857682
9656,WRVS Cafe (Gartnavel General Hospital),1053 Great Western Road,Glasgow,,-4.354562,55.900713
31357,Wudon,535 Great Western Road,Glasgow,G12 8HN,-4.282973,55.875517
537386,Wyndford Diner,186 Wyndford Road,Glasgow,G20 8HF,-4.287613,55.889248
50801,Yarrow Recreation Club,223 Anniesland Road,Glasgow,G13 1RP,-4.332613,55.889928
548302,Yarrows Cafe,1915 Dumbarton Road,Glasgow,G14 0YS,-4.364388,55.882769
22410,Yasmin's,538 Dumbarton Road,Glasgow,G11 6SW,-4.314597,55.870981
48683,Yellow Bird Cafe,39 Paisley Road West,Glasgow,G51 1LG,-4.28068,55.853325
612676,Yen,28 Tunnel Street,Glasgow,G3 8HL,-4.283461,55.859322
31225,Yo Sushi,21 Buchanan Street,Glasgow,G1 3HL,-4.254903,55.859309
23298,Yo! Sushi,763 Barrhead Road,Glasgow,G53 6AG,-4.342073,55.822898
106784,Yoker Bowling Club,21 Hawick Street,Glasgow,G13 4EL,-4.382586,55.891137
111415,Yorkhill Fire Station,214 Kelvinhaugh Street,Glasgow,G3 8QS,-4.295541,55.863923
589597,Young Calvay Volunteers,678 Duke Street,Glasgow,G31 1JZ,-4.207811,55.857917
556112,Zebra Cafe,34 Queen Street,Glasgow,G1 3DX,-4.251911,55.858681
495626,Zizzi,31 Royal Exchange Square,Glasgow,G1 3AJ,-4.252971,55.859875
36248,Zizzi,8 Cresswell Lane,Glasgow,G12 8AA,-4.292252,55.875911
18687,Zizzi,48 Buchanan Street,Glasgow,,-4.25452799,55.859396
36323,Zoe Makes Cakes,66 White Street,Bristol,G11 5ED,-4.305337,55.87306
107368,Zorba,25 High Street,Glasgow,G1 1LX,-4.243279,55.857527
